,Periods,Price
6682,13/7/2015,4727.838
6683,14/7/2015,4756.688
6684,15/7/2015,4753.265
6685,16/7/2015,4790.468
6686,17/7/2015,4787.557
6687,20/7/2015,4791.265
6688,21/7/2015,4779.704
6689,22/7/2015,4749.713
6690,23/7/2015,4739.731
6691,24/7/2015,4693.248
6692,27/7/2015,4661.259
6693,28/7/2015,4697.526
6694,29/7/2015,4734.539
6695,30/7/2015,4732.334
6696,31/7/2015,4748.125
6697,3/8/2015,4736.342
6698,4/8/2015,4730.184
6699,5/8/2015,4741.352
6700,6/8/2015,4715.385
6701,7/8/2015,4701.231
6702,10/8/2015,4753.164
6703,11/8/2015,4707.907
6704,12/8/2015,4689.079
6705,13/8/2015,4688.727
6706,14/8/2015,4695.423
6707,17/8/2015,4709.821
6708,18/8/2015,4697.475
6709,19/8/2015,4648.604
6710,20/8/2015,4571.504
6711,21/8/2015,4447.17
6712,24/8/2015,4281.71
6713,25/8/2015,4266.847
6714,26/8/2015,4355.012
6715,27/8/2015,4447.153
6716,28/8/2015,4467.716
6717,31/8/2015,4433.92
6718,1/9/2015,4313.561
6719,2/9/2015,4354.288
6720,3/9/2015,4374.043
6721,4/9/2015,4300.832
6722,7/9/2015,4308.862
6723,8/9/2015,4385.762
6724,9/9/2015,4389.283
6725,10/9/2015,4382.324
6726,11/9/2015,4387.208
6727,14/9/2015,4369.238
6728,15/9/2015,4406.331
6729,16/9/2015,4459.811
6730,17/9/2015,4457.645
6731,18/9/2015,4397.931
6732,21/9/2015,4393.33
6733,22/9/2015,4317.465
6734,23/9/2015,4306.548
6735,24/9/2015,4281.598
6736,25/9/2015,4301.361
6737,28/9/2015,4211.09
6738,29/9/2015,4185.259
6739,30/9/2015,4270.377
6740,1/10/2015,4286.934
6741,2/10/2015,4338.936
6742,5/10/2015,4421.006
6743,6/10/2015,4430.493
6744,7/10/2015,4464.849
6745,8/10/2015,4492.347
6746,9/10/2015,4519.955
6747,12/10/2015,4521.626
6748,13/10/2015,4485.923
6749,14/10/2015,4464.28
6750,15/10/2015,4525.825
6751,16/10/2015,4546.847
6752,19/10/2015,4537.075
6753,20/10/2015,4530.656
6754,21/10/2015,4518.324
6755,22/10/2015,4563.418
6756,23/10/2015,4610.118
6757,26/10/2015,4605.738
6758,27/10/2015,4582.149
6759,28/10/2015,4630.705
6760,29/10/2015,4610.936
6761,30/10/2015,4608.78
6762,2/11/2015,4634.151
6763,3/11/2015,4640.224
6764,4/11/2015,4631.365
6765,5/11/2015,4623.945
6766,6/11/2015,4607.169
6767,9/11/2015,4573.163
6768,10/11/2015,4570.718
6769,11/11/2015,4574.717
6770,12/11/2015,4520.72
6771,13/11/2015,4474.26
6772,16/11/2015,4510.303
6773,17/11/2015,4534.117
6774,18/11/2015,4576.081
6775,19/11/2015,4600.923
6776,20/11/2015,4607.423
6777,23/11/2015,4592.611
6778,24/11/2015,4587.733
6779,25/11/2015,4594.391
6780,26/11/2015,4610.869
6781,27/11/2015,4601.699
6782,30/11/2015,4585.848
6783,1/12/2015,4628.601
6784,2/12/2015,4591.463
6785,3/12/2015,4542.876
6786,4/12/2015,4587.687
6787,7/12/2015,4565.667
6788,8/12/2015,4522.835
6789,9/12/2015,4505.932
6790,10/12/2015,4504.873
6791,11/12/2015,4434.692
6792,14/12/2015,4419.797
6793,15/12/2015,4458.873
6794,16/12/2015,4518.718
6795,17/12/2015,4482.448
6796,18/12/2015,4424.342
6797,21/12/2015,4438.732
6798,22/12/2015,4469.409
6799,23/12/2015,4527.371
6800,24/12/2015,4534.227
6801,25/12/2015,4532.335
6802,28/12/2015,4524.893
6803,29/12/2015,4566.815
6804,30/12/2015,4542.098
6805,31/12/2015,4505.241
6806,1/1/2016,4505.241
6807,4/1/2016,4419.22
6808,5/1/2016,4418.565
6809,6/1/2016,4363.773
6810,7/1/2016,4272.136
6811,8/1/2016,4231.914
6812,11/1/2016,4221.408
6813,12/1/2016,4232.593
6814,13/1/2016,4185.647
6815,14/1/2016,4198.639
6816,15/1/2016,4122.668
6817,18/1/2016,4103.839
6818,19/1/2016,4121.318
6819,20/1/2016,4043.607
6820,21/1/2016,4060.439
6821,22/1/2016,4166.038
6822,25/1/2016,4123.648
6823,26/1/2016,4163.275
6824,27/1/2016,4151.948
6825,28/1/2016,4155.715
6826,29/1/2016,4235.718
6827,1/2/2016,4247.887
6828,2/2/2016,4173.021
6829,3/2/2016,4178.856
6830,4/2/2016,4201.142
6831,5/2/2016,4133.454
6832,8/2/2016,4064.922
6833,9/2/2016,4038.134
6834,10/2/2016,4033.888
6835,11/2/2016,3986.138
6836,12/2/2016,4033.976
6837,15/2/2016,4081.501
6838,16/2/2016,4125.759
6839,17/2/2016,4192.198
6840,18/2/2016,4191.366
6841,19/2/2016,4177.171
6842,22/2/2016,4231.199
6843,23/2/2016,4184.353
6844,24/2/2016,4168.198
6845,25/2/2016,4221.804
6846,26/2/2016,4223.625
6847,29/2/2016,4204.194
6848,1/3/2016,4280.707
6849,2/3/2016,4315.857
6850,3/3/2016,4344.896
6851,4/3/2016,4371.453
6852,7/3/2016,4370.548
6853,8/3/2016,4333.007
6854,9/3/2016,4346.446
6855,10/3/2016,4343.269
6856,11/3/2016,4422.949
6857,14/3/2016,4426.692
6858,15/3/2016,4404.065
6859,16/3/2016,4410.608
6860,17/3/2016,4469.786
6861,18/3/2016,4477.13
6862,21/3/2016,4472.43
6863,22/3/2016,4472.469
6864,23/3/2016,4439.273
6865,24/3/2016,4414.919
6866,25/3/2016,4419.003
6867,28/3/2016,4429.68
6868,29/3/2016,4455.741
6869,30/3/2016,4502.29
6870,31/3/2016,4489.486
6871,1/4/2016,4468.343
6872,4/4/2016,4470.398
6873,5/4/2016,4409.889
6874,6/4/2016,4451.293
6875,7/4/2016,4420.355
6876,8/4/2016,4449.29
6877,11/4/2016,4449.813
6878,12/4/2016,4482.841
6879,13/4/2016,4543.136
6880,14/4/2016,4559.47
6881,15/4/2016,4555.548
6882,18/4/2016,4568.921
6883,19/4/2016,4616.996
6884,20/4/2016,4622.937
6885,21/4/2016,4610.871
6886,22/4/2016,4599.434
6887,25/4/2016,4590.118
6888,26/4/2016,4598.735
6889,27/4/2016,4600.104
6890,28/4/2016,4577.902
6891,29/4/2016,4560.526
6892,2/5/2016,4574.43
6893,3/5/2016,4528.323
6894,4/5/2016,4489.062
6895,5/5/2016,4482.849
6896,6/5/2016,4488.966
6897,9/5/2016,4488.523
6898,10/5/2016,4542.158
6899,11/5/2016,4518.871
6900,12/5/2016,4511.003
6901,13/5/2016,4473.379
6902,16/5/2016,4508.347
6903,17/5/2016,4490.86
6904,18/5/2016,4490.051
6905,19/5/2016,4454.236
6906,20/5/2016,4488.116
6907,23/5/2016,4477.391
6908,24/5/2016,4528.843
6909,25/5/2016,4568.899
6910,26/5/2016,4578.428
6911,27/5/2016,4589.819
6912,30/5/2016,4592.012
6913,31/5/2016,4586.14
6914,1/6/2016,4581.764
6915,2/6/2016,4585.111
6916,3/6/2016,4598.343
6917,6/6/2016,4620.054
6918,7/6/2016,4641.832
6919,8/6/2016,4655.997
6920,9/6/2016,4627.593
6921,10/6/2016,4563.43
6922,13/6/2016,4510.358
6923,14/6/2016,4468.867
6924,15/6/2016,4478.241
6925,16/6/2016,4463.1
6926,17/6/2016,4484.239
6927,20/6/2016,4562.274
6928,21/6/2016,4575.265
6929,22/6/2016,4572.941
6930,23/6/2016,4638.52
6931,24/6/2016,4411.078
6932,27/6/2016,4309.57
6933,28/6/2016,4385.687
6934,29/6/2016,4482.888
6935,30/6/2016,4534.751
6936,1/7/2016,4554.443
6937,4/7/2016,4556.2
6938,5/7/2016,4514.275
6939,6/7/2016,4501.931
6940,7/7/2016,4510.923
6941,8/7/2016,4561.391
6942,11/7/2016,4599.575
6943,12/7/2016,4639.476
6944,13/7/2016,4649.8
6945,14/7/2016,4674.13
6946,15/7/2016,4666.843
6947,18/7/2016,4676.147
6948,19/7/2016,4661.901
6949,20/7/2016,4685.738
6950,21/7/2016,4680.521
6951,22/7/2016,4684.914
6952,25/7/2016,4676.638
6953,26/7/2016,4682.351
6954,27/7/2016,4683.614
6955,28/7/2016,4687.317
6956,29/7/2016,4726.337
6957,1/8/2016,4715.03
6958,2/8/2016,4684.613
6959,3/8/2016,4676.821
6960,4/8/2016,4689.567
6961,5/8/2016,4714.333
6962,8/8/2016,4723.478
6963,9/8/2016,4747.206
6964,10/8/2016,4745.106
6965,11/8/2016,4770.025
6966,12/8/2016,4771.234
6967,15/8/2016,4780.719
6968,16/8/2016,4757.771
6969,17/8/2016,4760.637
6970,18/8/2016,4775.355
6971,19/8/2016,4761.996
6972,22/8/2016,4764.174
6973,23/8/2016,4780.646
6974,24/8/2016,4760.598
6975,25/8/2016,4750.14
6976,26/8/2016,4746.878
6977,29/8/2016,4746.12
6978,30/8/2016,4741.167
6979,31/8/2016,4730.265
6980,1/9/2016,4741.579
6981,2/9/2016,4772.163
6982,5/9/2016,4779.869
6983,6/9/2016,4803.435
6984,7/9/2016,4808.388
6985,8/9/2016,4800.305
6986,9/9/2016,4699.953
6987,12/9/2016,4721.61
6988,13/9/2016,4664.71
6989,14/9/2016,4658.532
6990,15/9/2016,4692.795
6991,16/9/2016,4669.348
6992,19/9/2016,4688.211
6993,20/9/2016,4688.702
6994,21/9/2016,4739.674
6995,22/9/2016,4791.876
6996,23/9/2016,4762.017
6997,26/9/2016,4721.356
6998,27/9/2016,4735.459
6999,28/9/2016,4755.111
7000,29/9/2016,4739.05
7001,30/9/2016,4755.392
7002,3/10/2016,4747.807
7003,4/10/2016,4734.192
7004,5/10/2016,4744.197
7005,6/10/2016,4736.898
7006,7/10/2016,4720.426
7007,10/10/2016,4739.421
7008,11/10/2016,4687.166
7009,12/10/2016,4674.214
7010,13/10/2016,4657.999
7011,14/10/2016,4669.291
7012,17/10/2016,4653.163
7013,18/10/2016,4689.722
7014,19/10/2016,4705.567
7015,20/10/2016,4698.591
7016,21/10/2016,4690.667
7017,24/10/2016,4704.833
7018,25/10/2016,4690.992
7019,26/10/2016,4687.496
7020,27/10/2016,4673.37
7021,28/10/2016,4663.386
7022,31/10/2016,4663.361
7023,1/11/2016,4644.191
7024,2/11/2016,4613.742
7025,3/11/2016,4598.596
7026,4/11/2016,4579.883
7027,7/11/2016,4650.248
7028,8/11/2016,4668.163
7029,9/11/2016,4681.339
7030,10/11/2016,4695.671
7031,11/11/2016,4683.828
7032,14/11/2016,4671.858
7033,15/11/2016,4698.741
7034,16/11/2016,4689.928
7035,17/11/2016,4713.819
7036,18/11/2016,4687.562
7037,21/11/2016,4723.952
7038,22/11/2016,4731.221
7039,23/11/2016,4722.065
7040,24/11/2016,4732.253
7041,25/11/2016,4753.222
7042,28/11/2016,4731.874
7043,29/11/2016,4739.153
7044,30/11/2016,4730.416
7045,1/12/2016,4721.039
7046,2/12/2016,4721.888
7047,5/12/2016,4747.487
7048,6/12/2016,4774.417
7049,7/12/2016,4834.274
7050,8/12/2016,4844.611
7051,9/12/2016,4864.467
7052,12/12/2016,4864.941
7053,13/12/2016,4903.365
7054,14/12/2016,4875.088
7055,15/12/2016,4849.763
7056,16/12/2016,4850.451
7057,19/12/2016,4861.904
7058,20/12/2016,4869.434
7059,21/12/2016,4865.976
7060,22/12/2016,4860.068
7061,23/12/2016,4863.908
7062,26/12/2016,4862.066
7063,27/12/2016,4867.835
7064,28/12/2016,4840.965
7065,29/12/2016,4848.327
7066,30/12/2016,4843.607
7067,2/1/2017,4848.788
7068,3/1/2017,4862.39
7069,4/1/2017,4907.025
7070,5/1/2017,4930.561
7071,6/1/2017,4933.027
7072,9/1/2017,4916.005
7073,10/1/2017,4923.516
7074,11/1/2017,4919.671
7075,12/1/2017,4934.307
7076,13/1/2017,4947.568
7077,16/1/2017,4935.22
7078,17/1/2017,4932.739
7079,18/1/2017,4940.917
7080,19/1/2017,4914.306
7081,20/1/2017,4932.891
7082,23/1/2017,4929.481
7083,24/1/2017,4954.888
7084,25/1/2017,4997.074
7085,26/1/2017,4991.413
7086,27/1/2017,4990.59
7087,30/1/2017,4959.539
7088,31/1/2017,4960.508
7089,1/2/2017,4963.695
7090,2/2/2017,4968.921
7091,3/2/2017,4997.896
7092,6/2/2017,4977.75
7093,7/2/2017,4975.353
7094,8/2/2017,4989.758
7095,9/2/2017,5004.907
7096,10/2/2017,5024.871
7097,13/2/2017,5049.444
7098,14/2/2017,5050.83
7099,15/2/2017,5078.659
7100,16/2/2017,5088.445
7101,17/2/2017,5088.376
7102,20/2/2017,5089.305
7103,21/2/2017,5106.766
7104,22/2/2017,5105.532
7105,23/2/2017,5115.326
7106,24/2/2017,5103.416
7107,27/2/2017,5105.924
7108,28/2/2017,5098.13
7109,1/3/2017,5147.671
7110,2/3/2017,5127.893
7111,3/3/2017,5128.4
7112,6/3/2017,5119.416
7113,7/3/2017,5105.399
7114,8/3/2017,5089.938
7115,9/3/2017,5093.745
7116,10/3/2017,5121.506
7117,13/3/2017,5133.75
7118,14/3/2017,5114.329
7119,15/3/2017,5145.56
7120,16/3/2017,5174.326
7121,17/3/2017,5171.794
7122,20/3/2017,5164.985
7123,21/3/2017,5126.002
7124,22/3/2017,5115.669
7125,23/3/2017,5122.297
7126,24/3/2017,5124.822
7127,27/3/2017,5123.123
7128,28/3/2017,5161.301
7129,29/3/2017,5159.566
7130,30/3/2017,5169.281
7131,31/3/2017,5152.435
7132,3/4/2017,5139.465
7133,4/4/2017,5142.718
7134,5/4/2017,5131.842
7135,6/4/2017,5134.998
7136,7/4/2017,5132.041
7137,10/4/2017,5136.509
7138,11/4/2017,5139.939
7139,12/4/2017,5126.357
7140,13/4/2017,5099.139
7141,14/4/2017,5096.789
7142,17/4/2017,5135.329
7143,18/4/2017,5111.256
7144,19/4/2017,5105.351
7145,20/4/2017,5137.914
7146,21/4/2017,5125.372
7147,24/4/2017,5208.087
7148,25/4/2017,5237.291
7149,26/4/2017,5238.654
7150,27/4/2017,5236.252
7151,28/4/2017,5228.726
7152,1/5/2017,5240.506
7153,2/5/2017,5251.587
7154,3/5/2017,5243.748
7155,4/5/2017,5254.006
7156,5/5/2017,5283.08
7157,8/5/2017,5286.163
7158,9/5/2017,5275.64
7159,10/5/2017,5283.74
7160,11/5/2017,5272.63
7161,12/5/2017,5278.003
7162,15/5/2017,5303.312
7163,16/5/2017,5317.787
7164,17/5/2017,5252.73
7165,18/5/2017,5249.522
7166,19/5/2017,5288.26
7167,22/5/2017,5317.286
7168,23/5/2017,5322.422
7169,24/5/2017,5325.898
7170,25/5/2017,5345.259
7171,26/5/2017,5339.038
7172,29/5/2017,5337.809
7173,30/5/2017,5333.577
7174,31/5/2017,5339.337
7175,1/6/2017,5372.073
7176,2/6/2017,5406.023
7177,5/6/2017,5396.612
7178,6/6/2017,5380.879
7179,7/6/2017,5384.228
7180,8/6/2017,5376.874
7181,9/6/2017,5373.003
7182,12/6/2017,5361.907
7183,13/6/2017,5390.616
7184,14/6/2017,5395.905
7185,15/6/2017,5357.298
7186,16/6/2017,5376.115
7187,19/6/2017,5413.379
7188,20/6/2017,5374.395
7189,21/6/2017,5367.602
7190,22/6/2017,5372.046
7191,23/6/2017,5381.789
7192,26/6/2017,5388.785
7193,27/6/2017,5361.243
7194,28/6/2017,5402.001
7195,29/6/2017,5368.585
7196,30/6/2017,5359.88
7197,3/7/2017,5371.734
7198,4/7/2017,5367.084
7199,5/7/2017,5371.276
7200,6/7/2017,5340.568
7201,7/7/2017,5352.283
7202,10/7/2017,5363.271
7203,11/7/2017,5359.28
7204,12/7/2017,5407.57
7205,13/7/2017,5419.063
7206,14/7/2017,5450.261
7207,17/7/2017,5451.756
7208,18/7/2017,5454.809
7209,19/7/2017,5479.932
7210,20/7/2017,5493.38
7211,21/7/2017,5480.696
7212,24/7/2017,5469.932
7213,25/7/2017,5486.063
7214,26/7/2017,5489.749
7215,27/7/2017,5494.784
7216,28/7/2017,5485.951
7217,31/7/2017,5488.155
7218,1/8/2017,5514.271
7219,2/8/2017,5514.6
7220,3/8/2017,5511.19
7221,4/8/2017,5508.722
7222,7/8/2017,5519.964
7223,8/8/2017,5506.392
7224,9/8/2017,5492.858
7225,10/8/2017,5435.253
7226,11/8/2017,5428.486
7227,14/8/2017,5470.319
7228,15/8/2017,5461.491
7229,16/8/2017,5476.129
7230,17/8/2017,5427.088
7231,18/8/2017,5410.762
7232,21/8/2017,5415.958
7233,22/8/2017,5452.567
7234,23/8/2017,5444.438
7235,24/8/2017,5437.73
7236,25/8/2017,5451.781
7237,28/8/2017,5456.744
7238,29/8/2017,5453.825
7239,30/8/2017,5461.47
7240,31/8/2017,5495.883
7241,1/9/2017,5513.163
7242,4/9/2017,5506.358
7243,5/9/2017,5482.071
7244,6/9/2017,5494.84
7245,7/9/2017,5511.249
7246,8/9/2017,5511.221
7247,11/9/2017,5560.259
7248,12/9/2017,5578.154
7249,13/9/2017,5573.927
7250,14/9/2017,5565.537
7251,15/9/2017,5577.916
7252,18/9/2017,5586.224
7253,19/9/2017,5601.749
7254,20/9/2017,5609.161
7255,21/9/2017,5585.885
7256,22/9/2017,5597.904
7257,25/9/2017,5582.668
7258,26/9/2017,5566.505
7259,27/9/2017,5583.17
7260,28/9/2017,5596.153
7261,29/9/2017,5619.234
7262,2/10/2017,5630.922
7263,3/10/2017,5644.948
7264,4/10/2017,5648.79
7265,5/10/2017,5664.091
7266,6/10/2017,5658.907
7267,9/10/2017,5656.373
7268,10/10/2017,5680.144
7269,11/10/2017,5688.659
7270,12/10/2017,5686.688
7271,13/10/2017,5698.995
7272,16/10/2017,5704.327
7273,17/10/2017,5697.242
7274,18/10/2017,5705.985
7275,19/10/2017,5714.276
7276,20/10/2017,5720.907
7277,23/10/2017,5705.484
7278,24/10/2017,5709.266
7279,25/10/2017,5687.174
7280,26/10/2017,5693.502
7281,27/10/2017,5718.679
7282,30/10/2017,5718.898
7283,31/10/2017,5725.429
7284,1/11/2017,5737.748
7285,2/11/2017,5744.033
7286,3/11/2017,5750.529
7287,6/11/2017,5754.478
7288,7/11/2017,5754.568
7289,8/11/2017,5765.678
7290,9/11/2017,5743.572
7291,10/11/2017,5738.498
7292,13/11/2017,5726.548
7293,14/11/2017,5716.383
7294,15/11/2017,5686.407
7295,16/11/2017,5729.42
7296,17/11/2017,5722.125
7297,20/11/2017,5729.553
7298,21/11/2017,5761.862
7299,22/11/2017,5770.287
7300,23/11/2017,5779.757
7301,24/11/2017,5797.498
7302,27/11/2017,5787.147
7303,28/11/2017,5817.638
7304,29/11/2017,5817.088
7305,30/11/2017,5849.485
7306,1/12/2017,5827.099
7307,4/12/2017,5828.915
7308,5/12/2017,5811.304
7309,6/12/2017,5796.131
7310,7/12/2017,5811.739
7311,8/12/2017,5839.851
7312,11/12/2017,5861.813
7313,12/12/2017,5868.207
7314,13/12/2017,5870.918
7315,14/12/2017,5852.251
7316,15/12/2017,5874.897
7317,18/12/2017,5927.186
7318,19/12/2017,5905.773
7319,20/12/2017,5903.597
7320,21/12/2017,5918.649
7321,22/12/2017,5915.343
7322,25/12/2017,5916.333
7323,26/12/2017,5914.671
7324,27/12/2017,5926.43
7325,28/12/2017,5938.055
7326,29/12/2017,5928.591
7327,1/1/2018,5928.654
7328,2/1/2018,5964.195
7329,3/1/2018,5991.295
7330,4/1/2018,6040.05
7331,5/1/2018,6079.084
7332,8/1/2018,6082.959
7333,9/1/2018,6094.559
7334,10/1/2018,6095.998
7335,11/1/2018,6122.974
7336,12/1/2018,6161.136
7337,15/1/2018,6185.497
7338,16/1/2018,6169.898
7339,17/1/2018,6202.461
7340,18/1/2018,6193.801
7341,19/1/2018,6223.968
7342,22/1/2018,6262.519
7343,23/1/2018,6288.113
7344,24/1/2018,6294.585
7345,25/1/2018,6300.457
7346,26/1/2018,6341.535
7347,29/1/2018,6300.258
7348,30/1/2018,6243.908
7349,31/1/2018,6241.621
7350,1/2/2018,6240.563
7351,2/2/2018,6125.117
7352,5/2/2018,5933.592
7353,6/2/2018,5920.369
7354,7/2/2018,5926.727
7355,8/2/2018,5768.989
7356,9/2/2018,5786.354
7357,12/2/2018,5857.021
7358,13/2/2018,5870.688
7359,14/2/2018,5942.953
7360,15/2/2018,6015.681
7361,16/2/2018,6035.595
7362,19/2/2018,6030.078
7363,20/2/2018,6002.888
7364,21/2/2018,5980.878
7365,22/2/2018,5978.947
7366,23/2/2018,6046.205
7367,26/2/2018,6099.818
7368,27/2/2018,6046.441
7369,28/2/2018,5983.047
7370,1/3/2018,5904.945
7371,2/3/2018,5904.882
7372,5/3/2018,5952.255
7373,6/3/2018,5984.69
7374,7/3/2018,5979.895
7375,8/3/2018,6007.635
7376,9/3/2018,6075.76
7377,12/3/2018,6089.783
7378,13/3/2018,6062.679
7379,14/3/2018,6034.973
7380,15/3/2018,6032.669
7381,16/3/2018,6035.188
7382,19/3/2018,5968.578
7383,20/3/2018,5970.101
7384,21/3/2018,5965.684
7385,22/3/2018,5863.847
7386,23/3/2018,5761.304
7387,26/3/2018,5853.53
7388,27/3/2018,5815.391
7389,28/3/2018,5798.046
7390,29/3/2018,5848.908
7391,30/3/2018,5852.638
7392,2/4/2018,5772.586
7393,3/4/2018,5801.792
7394,4/4/2018,5837.565
7395,5/4/2018,5893.294
7396,6/4/2018,5815.519
7397,9/4/2018,5840.144
7398,10/4/2018,5922.262
7399,11/4/2018,5901.163
7400,12/4/2018,5925.33
7401,13/4/2018,5920.255
7402,16/4/2018,5951.975
7403,17/4/2018,5999.25
7404,18/4/2018,6020.08
7405,19/4/2018,5998.743
7406,20/4/2018,5953.239
7407,23/4/2018,5946.422
7408,24/4/2018,5902.4
7409,25/4/2018,5889.723
7410,26/4/2018,5935.23
7411,27/4/2018,5946.23
7412,30/4/2018,5919.891
7413,1/5/2018,5912.245
7414,2/5/2018,5892.47
7415,3/5/2018,5878.648
7416,4/5/2018,5930.895
7417,7/5/2018,5952.974
7418,8/5/2018,5948.092
7419,9/5/2018,5990.555
7420,10/5/2018,6031.918
7421,11/5/2018,6057.474
7422,14/5/2018,6070.04
7423,15/5/2018,6024.9
7424,16/5/2018,6034.186
7425,17/5/2018,6043.153
7426,18/5/2018,6030.795
7427,21/5/2018,6059.843
7428,22/5/2018,6054.835
7429,23/5/2018,6038.379
7430,24/5/2018,6024.045
7431,25/5/2018,6004.695
7432,28/5/2018,5994.928
7433,29/5/2018,5927.368
7434,30/5/2018,5977.275
7435,31/5/2018,5956.988
7436,1/6/2018,6003.658
7437,4/6/2018,6039.906
7438,5/6/2018,6033.139
7439,6/6/2018,6082.744
7440,7/6/2018,6086.253
7441,8/6/2018,6086.924
7442,11/6/2018,6105.601
7443,12/6/2018,6109.044
7444,13/6/2018,6094.6
7445,14/6/2018,6100.891
7446,15/6/2018,6078.741
7447,18/6/2018,6055.151
7448,19/6/2018,6014.426
7449,20/6/2018,6032.478
7450,21/6/2018,5999.319
7451,22/6/2018,6024.961
7452,25/6/2018,5941.485
7453,26/6/2018,5949.519
7454,27/6/2018,5915.692
7455,28/6/2018,5926.243
7456,29/6/2018,5954.146
7457,2/7/2018,5933.68
7458,3/7/2018,5933.65
7459,4/7/2018,5934.038
7460,5/7/2018,5974.616
7461,6/7/2018,6024.82
7462,9/7/2018,6075.243
7463,10/7/2018,6088.782
7464,11/7/2018,6035.843
7465,12/7/2018,6074.778
7466,13/7/2018,6085.445
7467,16/7/2018,6080.417
7468,17/7/2018,6095.727
7469,18/7/2018,6107.4
7470,19/7/2018,6086.559
7471,20/7/2018,6099.013
7472,23/7/2018,6099.91
7473,24/7/2018,6133.235
7474,25/7/2018,6163.832
7475,26/7/2018,6164.625
7476,27/7/2018,6148.061
7477,30/7/2018,6126.075
7478,31/7/2018,6140.115
7479,1/8/2018,6129.489
7480,2/8/2018,6124.918
7481,3/8/2018,6147.562
7482,6/8/2018,6153.513
7483,7/8/2018,6180.689
7484,8/8/2018,6178.877
7485,9/8/2018,6174.561
7486,10/8/2018,6107.31
7487,13/8/2018,6072.038
7488,14/8/2018,6100.723
7489,15/8/2018,6040.005
7490,16/8/2018,6085.449
7491,17/8/2018,6105.911
7492,20/8/2018,6126.621
7493,21/8/2018,6145.65
7494,22/8/2018,6157.82
7495,23/8/2018,6139.015
7496,24/8/2018,6174.502
7497,27/8/2018,6227.265
7498,28/8/2018,6234.719
7499,29/8/2018,6258.706
7500,30/8/2018,6233.038
7501,31/8/2018,6216.086
7502,3/9/2018,6210.251
7503,4/9/2018,6180.317
7504,5/9/2018,6151.717
7505,6/9/2018,6128.356
7506,7/9/2018,6110.27
7507,10/9/2018,6124.776
7508,11/9/2018,6139.43
7509,12/9/2018,6153.864
7510,13/9/2018,6183.385
7511,14/9/2018,6194.967
7512,17/9/2018,6177.727
7513,18/9/2018,6211.493
7514,19/9/2018,6227.268
7515,20/9/2018,6278.788
7516,21/9/2018,6291.275
7517,24/9/2018,6271.441
7518,25/9/2018,6275.217
7519,26/9/2018,6264.962
7520,27/9/2018,6264.013
7521,28/9/2018,6250.698
7522,1/10/2018,6262.762
7523,2/10/2018,6249.776
7524,3/10/2018,6249.808
7525,4/10/2018,6198.697
7526,5/10/2018,6158.648
7527,8/10/2018,6136.257
7528,9/10/2018,6122.524
7529,10/10/2018,5981.288
7530,11/10/2018,5855.382
7531,12/10/2018,5908.578
7532,15/10/2018,5884.822
7533,16/10/2018,5988.263
7534,17/10/2018,5983.501
7535,18/10/2018,5912.184
7536,19/10/2018,5906.185
7537,22/10/2018,5880.765
7538,23/10/2018,5824.906
7539,24/10/2018,5695.41
7540,25/10/2018,5746.045
7541,26/10/2018,5676.243
7542,29/10/2018,5658.579
7543,30/10/2018,5720.477
7544,31/10/2018,5791.723
7545,1/11/2018,5846.304
7546,2/11/2018,5834.411
7547,5/11/2018,5845.9
7548,6/11/2018,5874.677
7549,7/11/2018,5971.545
7550,8/11/2018,5967.865
7551,9/11/2018,5913.007
7552,12/11/2018,5814.523
7553,13/11/2018,5808.951
7554,14/11/2018,5777.105
7555,15/11/2018,5810.654
7556,16/11/2018,5826.514
7557,19/11/2018,5763.188
7558,20/11/2018,5669.638
7559,21/11/2018,5692.352
7560,22/11/2018,5690.887
7561,23/11/2018,5665.411
7562,26/11/2018,5734.863
7563,27/11/2018,5737.603
7564,28/11/2018,5823.033
7565,29/11/2018,5838.418
7566,30/11/2018,5857.516
7567,3/12/2018,5930.032
7568,4/12/2018,5787.669
7569,5/12/2018,5763.986
7570,6/12/2018,5713.873
7571,7/12/2018,5640.837
7572,10/12/2018,5605.259
7573,11/12/2018,5610.614
7574,12/12/2018,5671.58
7575,13/12/2018,5667.93
7576,14/12/2018,5576.769
7577,17/12/2018,5495.953
7578,18/12/2018,5478.768
7579,19/12/2018,5434.644
7580,20/12/2018,5348.917
7581,21/12/2018,5268.945
7582,24/12/2018,5177.2
7583,25/12/2018,5155.168
7584,26/12/2018,5315.022
7585,27/12/2018,5349.148
7586,28/12/2018,5374.159
7587,31/12/2018,5412.122
7588,1/1/2019,5412.195
7589,2/1/2019,5404.223
7590,3/1/2019,5324.486
7591,4/1/2019,5471.032
7592,7/1/2019,5515.793
7593,8/1/2019,5561.917
7594,9/1/2019,5606.424
7595,10/1/2019,5626.484
7596,11/1/2019,5624.983
7597,14/1/2019,5599.444
7598,15/1/2019,5643.987
7599,16/1/2019,5652.354
7600,17/1/2019,5678.924
7601,18/1/2019,5751.28
7602,21/1/2019,5751.487
7603,22/1/2019,5688.519
7604,23/1/2019,5692.424
7605,24/1/2019,5701.385
7606,25/1/2019,5755.019
7607,28/1/2019,5718.575
7608,29/1/2019,5719.833
7609,30/1/2019,5781.749
7610,31/1/2019,5833.217
7611,1/2/2019,5836.583
7612,4/2/2019,5860.258
7613,5/2/2019,5899.389
